tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
47,0.95,39,38,53,41,0.89,41,47,47,1.36,24,29,36,47,50,36,0.87,0.71,1.10,1.32,1.13,1.10,29,21,29,2.18,1.84,2.19,34,32,38,16,16,20,34,26,41,1.49,16,40,37,31,0.68,1.17,1.00,1.02,47,29,1.68,2.19,26,38,11,20,42,41,1.22,21,31,53,40,0.58,1.02,1.05,1.17,26,29,1.63,2.19,21,38,11,20,21,41,37,16,0,42,42,21,5,32,11,16,21,68,47,11,0 - 0,Beziers,Sochaux,pmatch.asp?league=france2_2019&stats=239-2-14-2019,Fri 8 Feb
50,1.26,50,51,53,42,0.95,40,48,47,1.36,29,29,36,32,45,36,1.16,1.37,1.10,0.97,1.61,1.10,39,26,29,2.13,2.97,2.19,39,47,38,24,39,20,37,53,41,1.49,26,40,26,31,1.16,1.17,1.00,1.02,47,29,2.16,2.19,32,38,26,20,42,41,1.22,21,31,47,40,1.11,1.02,1.53,1.17,32,29,2.63,2.19,37,38,32,20,47,41,47,21,37,42,37,11,16,32,16,16,47,37,21,21,0 - 1,Clermont,Valenciennes,pmatch.asp?league=france2_2019&stats=236-7-3-2019,Fri 8 Feb
58,1.53,44,38,53,49,1.63,51,54,47,1.36,34,45,36,37,24,36,1.13,1.34,1.10,1.24,1.08,1.10,29,32,29,2.37,2.42,2.19,39,53,38,24,32,20,45,53,41,1.49,42,40,32,31,1.00,1.17,0.95,1.02,26,29,1.95,2.19,21,38,16,20,26,41,1.22,47,31,32,40,1.37,1.02,1.16,1.17,21,29,2.53,2.19,53,38,32,20,47,41,47,32,16,26,42,26,21,37,26,26,47,26,16,26,0 - 1,Grenoble,Lorient,pmatch.asp?league=france2_2019&stats=238-13-17-2019,Fri 8 Feb
55,1.21,44,44,53,52,1.32,46,48,47,1.36,32,29,36,53,32,36,0.95,0.97,1.10,1.32,1.11,1.10,16,39,29,2.26,2.08,2.19,39,42,38,16,16,20,42,53,41,1.49,37,40,53,31,0.84,1.17,1.16,1.02,11,29,2.00,2.19,32,38,16,20,32,41,1.22,32,31,32,40,0.89,1.02,1.05,1.17,37,29,1.95,2.19,37,38,11,20,53,41,32,26,11,32,42,37,32,37,16,16,53,32,11,21,0 - 1,Nancy,Chateauroux,pmatch.asp?league=france2_2019&stats=231-1-8-2019,Fri 8 Feb
50,1.37,41,40,53,41,1.16,29,35,47,1.36,39,34,36,42,26,36,1.34,1.18,1.10,1.39,1.05,1.10,18,39,29,2.74,2.24,2.19,55,37,38,34,26,20,42,55,41,1.49,37,40,37,31,1.11,1.17,1.11,1.02,26,29,2.21,2.19,42,38,21,20,32,41,1.22,26,31,37,40,0.68,1.02,0.74,1.17,37,29,1.42,2.19,16,38,11,20,32,41,42,32,11,32,37,26,26,42,21,5,32,47,26,11,1 - 1,Orleans,Le Havre,pmatch.asp?league=france2_2019&stats=240-15-18-2019,Fri 8 Feb
57,0.89,54,57,53,51,1.05,57,52,47,1.36,18,24,36,58,45,36,0.74,0.79,1.10,1.53,1.42,1.10,24,32,29,2.26,2.21,2.19,42,34,38,18,21,20,39,45,41,1.49,26,40,63,31,0.79,1.17,1.74,1.02,11,29,2.53,2.19,53,38,21,20,32,41,1.22,21,31,37,40,0.89,1.02,1.47,1.17,42,29,2.37,2.19,37,38,32,20,53,41,26,26,16,32,42,42,42,21,11,11,53,37,26,21,1 - 1,Red Star,GFC Ajaccio,pmatch.asp?league=france2_2019&stats=237-11-9-2019,Fri 8 Feb
52,1.95,49,54,53,42,1.42,39,73,47,1.36,55,45,36,24,18,36,1.34,0.95,1.10,0.74,0.58,1.10,21,37,29,2.08,1.53,2.19,32,21,38,8,5,20,37,26,41,1.49,63,40,32,31,1.32,1.17,0.79,1.02,5,29,2.11,2.19,37,38,11,20,37,41,1.22,37,31,32,40,0.74,1.02,0.84,1.17,32,29,1.58,2.19,21,38,5,20,32,41,42,37,32,37,26,21,0,47,32,5,32,37,21,21,0 - 1,Troyes,Paris FC,pmatch.asp?league=france2_2019&stats=234-6-10-2019,Fri 8 Feb
60,2.00,61,32,53,48,2.05,43,52,47,1.36,47,63,36,29,13,36,1.29,1.58,1.10,0.74,0.61,1.10,24,24,29,2.03,2.18,2.19,34,42,38,13,13,20,26,42,41,1.49,58,40,16,31,1.58,1.17,0.47,1.02,26,29,2.05,2.19,37,38,16,20,26,41,1.22,58,31,11,40,1.37,1.02,0.63,1.17,32,29,2.00,2.19,42,38,16,20,42,41,63,37,26,26,37,11,11,53,32,16,42,26,5,11,0 - 0,Lens,Metz,pmatch.asp?league=france2_2019&stats=235-16-20-2019,Sat 9 Feb
58,2.26,59,46,53,41,0.89,50,58,47,1.36,55,26,36,16,45,36,1.68,0.89,1.10,0.92,0.95,1.10,29,29,29,2.61,1.84,2.19,42,32,38,26,16,20,55,24,41,1.49,68,40,11,31,2.00,1.17,0.84,1.02,21,29,2.84,2.19,47,38,32,20,53,41,1.22,21,31,53,40,0.89,1.02,1.11,1.17,26,29,2.00,2.19,37,38,21,20,26,41,42,37,42,53,11,5,5,32,16,21,26,58,42,21,1 - 0,Brest,Auxerre,pmatch.asp?league=france2_2019&stats=232-19-4-2019,Mon 11 Feb
59,1.26,50,42,53,50,1.26,50,49,47,1.36,26,29,36,45,32,36,0.89,1.16,1.10,0.95,0.97,1.10,29,39,29,1.84,2.13,2.19,32,39,38,16,24,20,24,37,41,1.49,32,40,37,31,0.89,1.17,0.79,1.02,32,29,1.68,2.19,26,38,11,20,21,41,1.22,32,31,37,40,1.16,1.02,0.95,1.17,32,29,2.11,2.19,47,38,21,20,32,41,58,32,16,21,47,21,16,47,26,32,32,42,21,21,1 - 0,Auxerre,Clermont,pmatch.asp?league=france2_2019&stats=246-4-7-2019,Fri 15 Feb
48,1.21,54,52,53,50,1.37,59,60,47,1.36,29,39,36,32,42,36,0.97,1.34,1.10,1.11,1.39,1.10,39,18,29,2.08,2.74,2.19,42,55,38,16,34,20,53,42,41,1.49,26,40,32,31,1.05,1.17,1.16,1.02,42,29,2.21,2.19,47,38,21,20,53,41,1.22,42,31,47,40,1.58,1.02,1.68,1.17,11,29,3.26,2.19,68,38,47,20,53,41,32,21,26,53,26,16,21,26,21,32,53,26,21,37,1 - 2,Chateauroux,Orleans,pmatch.asp?league=france2_2019&stats=245-8-15-2019,Fri 15 Feb
49,1.00,43,48,53,42,1.63,41,54,47,1.36,24,55,36,45,16,36,0.79,1.68,1.10,1.42,0.92,1.10,32,29,29,2.21,2.61,2.19,34,42,38,21,26,20,45,55,41,1.49,26,40,53,31,0.68,1.17,1.37,1.02,21,29,2.05,2.19,32,38,11,20,37,41,1.22,42,31,21,40,1.37,1.02,1.00,1.17,37,29,2.37,2.19,37,38,21,20,58,41,21,16,16,37,47,42,32,26,21,32,58,21,16,21,1 - 1,GFC Ajaccio,Brest,pmatch.asp?league=france2_2019&stats=248-9-19-2019,Fri 15 Feb
59,1.68,71,65,53,45,1.00,56,56,47,1.36,34,32,36,26,53,36,1.18,0.95,1.10,1.05,1.32,1.10,39,16,29,2.24,2.26,2.19,37,39,38,26,16,20,55,42,41,1.49,42,40,16,31,1.68,1.17,1.37,1.02,42,29,3.05,2.19,58,38,42,20,79,41,1.22,26,31,53,40,1.05,1.02,1.47,1.17,21,29,2.53,2.19,47,38,16,20,53,41,16,5,53,79,16,5,21,16,16,16,53,32,32,21,0 - 2,Le Havre,Nancy,pmatch.asp?league=france2_2019&stats=244-18-1-2019,Fri 15 Feb
51,1.68,49,46,53,43,0.68,46,43,47,1.36,45,18,36,24,58,36,1.34,0.74,1.10,1.08,1.53,1.10,32,24,29,2.42,2.26,2.19,53,42,38,32,18,20,53,39,41,1.49,42,40,16,31,1.32,1.17,1.00,1.02,42,29,2.32,2.19,53,38,32,20,58,41,1.22,11,31,53,40,0.68,1.02,1.32,1.17,37,29,2.00,2.19,32,38,16,20,47,41,32,11,26,58,32,11,16,16,0,11,47,53,37,21,2 - 1,Lorient,Red Star,pmatch.asp?league=france2_2019&stats=243-17-11-2019,Fri 15 Feb
57,1.42,56,41,53,48,1.79,51,46,47,1.36,29,55,36,34,24,36,0.89,1.34,1.10,1.08,0.74,1.10,37,21,29,1.97,2.08,2.19,32,32,38,11,8,20,42,37,41,1.49,32,40,21,31,1.00,1.17,0.89,1.02,47,29,1.89,2.19,21,38,11,20,47,41,1.22,47,31,16,40,1.37,1.02,0.68,1.17,37,29,2.05,2.19,26,38,5,20,37,41,37,26,11,47,26,16,21,53,42,21,37,21,11,11,1 - 1,Niort,Troyes,pmatch.asp?league=france2_2019&stats=247-12-6-2019,Fri 15 Feb
58,2.00,61,27,53,38,0.79,38,58,47,1.36,45,24,36,18,42,36,0.95,0.76,1.10,0.58,1.18,1.10,37,34,29,1.53,1.95,2.19,21,34,38,5,21,20,26,39,41,1.49,53,40,5,31,1.16,1.17,0.32,1.02,42,29,1.47,2.19,21,38,5,20,21,41,1.22,16,31,53,40,0.58,1.02,1.37,1.17,32,29,1.95,2.19,32,38,26,20,32,41,74,47,21,21,32,5,5,26,5,11,32,63,42,32,1 - 1,Paris FC,AC Ajaccio,pmatch.asp?league=france2_2019&stats=250-10-5-2019,Fri 15 Feb
58,1.32,60,52,53,42,1.11,56,62,47,1.36,29,34,36,45,37,36,1.37,1.13,1.10,1.61,1.24,1.10,26,29,29,2.97,2.37,2.19,47,39,38,39,24,20,53,45,41,1.49,37,40,42,31,1.63,1.17,1.68,1.02,21,29,3.32,2.19,58,38,47,20,58,41,1.22,26,31,42,40,1.26,1.02,1.53,1.17,32,29,2.79,2.19,58,38,32,20,63,41,26,16,26,58,26,16,32,16,11,16,63,26,21,42,3 - 2,Valenciennes,Grenoble,pmatch.asp?league=france2_2019&stats=241-3-13-2019,Fri 15 Feb
59,1.26,59,53,53,40,1.32,39,68,47,1.36,29,47,36,50,29,36,0.71,1.29,1.10,1.13,0.74,1.10,21,24,29,1.84,2.03,2.19,32,34,38,16,13,20,26,26,41,1.49,37,40,47,31,0.84,1.17,1.21,1.02,16,29,2.05,2.19,42,38,21,20,32,41,1.22,37,31,42,40,1.00,1.02,1.00,1.17,21,29,2.00,2.19,32,38,11,20,26,41,42,26,16,32,42,26,21,42,26,37,26,47,32,16,0 - 1,Sochaux,Lens,pmatch.asp?league=france2_2019&stats=242-14-16-2019,Sun 17 Feb
52,2.21,57,48,53,53,1.05,61,62,47,1.36,63,24,36,13,47,36,1.58,0.87,1.10,0.61,1.32,1.10,24,29,29,2.18,2.18,2.19,42,34,38,13,16,20,42,34,41,1.49,68,40,16,31,1.79,1.17,0.58,1.02,16,29,2.37,2.19,42,38,11,20,42,41,1.22,32,31,58,40,1.05,1.02,1.63,1.17,11,29,2.68,2.19,42,38,21,20,26,41,47,47,32,42,11,11,5,32,21,21,26,53,42,42,1 - 0,Metz,Beziers,pmatch.asp?league=france2_2019&stats=249-20-2-2019,Mon 18 Feb
62,1.32,62,42,53,41,0.89,50,58,47,1.36,24,26,36,42,45,36,0.76,0.89,1.10,1.18,0.95,1.10,34,29,29,1.95,1.84,2.19,34,32,38,21,16,20,39,24,41,1.49,32,40,32,31,0.95,1.17,1.00,1.02,37,29,1.95,2.19,37,38,16,20,47,41,1.22,21,31,53,40,0.89,1.02,1.11,1.17,26,29,2.00,2.19,37,38,21,20,26,41,37,11,21,47,42,16,21,32,16,21,26,58,42,21,2 - 1,AC Ajaccio,Auxerre,pmatch.asp?league=france2_2019&stats=253-5-4-2019,Fri 22 Feb
47,0.95,39,38,53,52,1.32,46,48,47,1.36,24,29,36,47,32,36,0.87,0.97,1.10,1.32,1.11,1.10,29,39,29,2.18,2.08,2.19,34,42,38,16,16,20,34,53,41,1.49,16,40,37,31,0.68,1.17,1.00,1.02,47,29,1.68,2.19,26,38,11,20,42,41,1.22,32,31,32,40,0.89,1.02,1.05,1.17,37,29,1.95,2.19,37,38,11,20,53,41,37,16,0,42,42,21,5,37,16,16,53,32,11,21,1 - 1,Beziers,Chateauroux,pmatch.asp?league=france2_2019&stats=259-2-8-2019,Fri 22 Feb
58,2.26,59,46,53,42,1.11,56,62,47,1.36,55,34,36,16,37,36,1.68,1.13,1.10,0.92,1.24,1.10,29,29,29,2.61,2.37,2.19,42,39,38,26,24,20,55,45,41,1.49,68,40,11,31,2.00,1.17,0.84,1.02,21,29,2.84,2.19,47,38,32,20,53,41,1.22,26,31,42,40,1.26,1.02,1.53,1.17,32,29,2.79,2.19,58,38,32,20,63,41,42,37,42,53,11,5,5,16,11,16,63,26,21,42,3 - 1,Brest,Grenoble,pmatch.asp?league=france2_2019&stats=252-19-13-2019,Fri 22 Feb
50,1.26,50,51,53,49,1.63,51,54,47,1.36,29,45,36,32,24,36,1.16,1.34,1.10,0.97,1.08,1.10,39,32,29,2.13,2.42,2.19,39,53,38,24,32,20,37,53,41,1.49,26,40,26,31,1.16,1.17,1.00,1.02,47,29,2.16,2.19,32,38,26,20,42,41,1.22,47,31,32,40,1.37,1.02,1.16,1.17,21,29,2.53,2.19,53,38,32,20,47,41,47,21,37,42,37,11,16,37,26,26,47,26,16,26,0 - 1,Clermont,Lorient,pmatch.asp?league=france2_2019&stats=256-7-17-2019,Fri 22 Feb
52,2.21,57,48,53,42,1.42,39,73,47,1.36,63,45,36,13,18,36,1.58,0.95,1.10,0.61,0.58,1.10,24,37,29,2.18,1.53,2.19,42,21,38,13,5,20,42,26,41,1.49,68,40,16,31,1.79,1.17,0.58,1.02,16,29,2.37,2.19,42,38,11,20,42,41,1.22,37,31,32,40,0.74,1.02,0.84,1.17,32,29,1.58,2.19,21,38,5,20,32,41,47,47,32,42,11,11,5,47,32,5,32,37,21,21,2 - 0,Metz,Paris FC,pmatch.asp?league=france2_2019&stats=257-20-10-2019,Fri 22 Feb
55,1.21,44,44,53,51,1.05,57,52,47,1.36,32,24,36,53,45,36,0.95,0.79,1.10,1.32,1.42,1.10,16,32,29,2.26,2.21,2.19,39,34,38,16,21,20,42,45,41,1.49,37,40,53,31,0.84,1.17,1.16,1.02,11,29,2.00,2.19,32,38,16,20,32,41,1.22,21,31,37,40,0.89,1.02,1.47,1.17,42,29,2.37,2.19,37,38,32,20,53,41,32,26,11,32,42,37,32,21,11,11,53,37,26,21,3 - 1,Nancy,GFC Ajaccio,pmatch.asp?league=france2_2019&stats=251-1-9-2019,Fri 22 Feb
50,1.37,41,40,53,41,0.89,41,47,47,1.36,39,29,36,42,50,36,1.34,0.71,1.10,1.39,1.13,1.10,18,21,29,2.74,1.84,2.19,55,32,38,34,16,20,42,26,41,1.49,37,40,37,31,1.11,1.17,1.11,1.02,26,29,2.21,2.19,42,38,21,20,32,41,1.22,21,31,53,40,0.58,1.02,1.05,1.17,26,29,1.63,2.19,21,38,11,20,21,41,42,32,11,32,37,26,26,32,11,16,21,68,47,11,2 - 0,Orleans,Sochaux,pmatch.asp?league=france2_2019&stats=260-15-14-2019,Fri 22 Feb
57,0.89,54,57,53,42,0.95,40,48,47,1.36,18,29,36,58,45,36,0.74,1.37,1.10,1.53,1.61,1.10,24,26,29,2.26,2.97,2.19,42,47,38,18,39,20,39,53,41,1.49,26,40,63,31,0.79,1.17,1.74,1.02,11,29,2.53,2.19,53,38,21,20,32,41,1.22,21,31,47,40,1.11,1.02,1.53,1.17,32,29,2.63,2.19,37,38,32,20,47,41,26,26,16,32,42,42,42,32,16,16,47,37,21,21,1 - 0,Red Star,Valenciennes,pmatch.asp?league=france2_2019&stats=258-11-3-2019,Fri 22 Feb
52,1.95,49,54,53,41,1.16,29,35,47,1.36,55,34,36,24,26,36,1.34,1.18,1.10,0.74,1.05,1.10,21,39,29,2.08,2.24,2.19,32,37,38,8,26,20,37,55,41,1.49,63,40,32,31,1.32,1.17,0.79,1.02,5,29,2.11,2.19,37,38,11,20,37,41,1.22,26,31,37,40,0.68,1.02,0.74,1.17,37,29,1.42,2.19,16,38,11,20,32,41,42,37,32,37,26,21,0,42,21,5,32,47,26,11,2 - 1,Troyes,Le Havre,pmatch.asp?league=france2_2019&stats=254-6-18-2019,Fri 22 Feb
60,2.00,61,32,53,43,1.05,44,59,47,1.36,47,29,36,29,34,36,1.29,0.89,1.10,0.74,1.08,1.10,24,37,29,2.03,1.97,2.19,34,32,38,13,11,20,26,42,41,1.49,58,40,16,31,1.58,1.17,0.47,1.02,26,29,2.05,2.19,37,38,16,20,26,41,1.22,26,31,47,40,0.79,1.02,1.26,1.17,26,29,2.05,2.19,42,38,11,20,37,41,63,37,26,26,37,11,11,32,16,11,37,47,32,26,4 - 1,Lens,Niort,pmatch.asp?league=france2_2019&stats=255-16-12-2019,Mon 25 Feb
59,1.26,50,42,53,48,1.79,51,46,47,1.36,26,55,36,45,24,36,0.89,1.34,1.10,0.95,0.74,1.10,29,21,29,1.84,2.08,2.19,32,32,38,16,8,20,24,37,41,1.49,32,40,37,31,0.89,1.17,0.79,1.02,32,29,1.68,2.19,26,38,11,20,21,41,1.22,47,31,16,40,1.37,1.02,0.68,1.17,37,29,2.05,2.19,26,38,5,20,37,41,58,32,16,21,47,21,16,53,42,21,37,21,11,11,0 - 2,Auxerre,Troyes,pmatch.asp?league=france2_2019&stats=266-4-6-2019,Fri 1 Mar
48,1.21,54,52,53,42,1.63,41,54,47,1.36,29,55,36,32,16,36,0.97,1.68,1.10,1.11,0.92,1.10,39,29,29,2.08,2.61,2.19,42,42,38,16,26,20,53,55,41,1.49,26,40,32,31,1.05,1.17,1.16,1.02,42,29,2.21,2.19,47,38,21,20,53,41,1.22,42,31,21,40,1.37,1.02,1.00,1.17,37,29,2.37,2.19,37,38,21,20,58,41,32,21,26,53,26,16,21,26,21,32,58,21,16,21,2 - 2,Chateauroux,Brest,pmatch.asp?league=france2_2019&stats=265-8-19-2019,Fri 1 Mar
49,1.00,43,48,53,50,1.26,50,49,47,1.36,24,29,36,45,32,36,0.79,1.16,1.10,1.42,0.97,1.10,32,39,29,2.21,2.13,2.19,34,39,38,21,24,20,45,37,41,1.49,26,40,53,31,0.68,1.17,1.37,1.02,21,29,2.05,2.19,32,38,11,20,37,41,1.22,32,31,37,40,1.16,1.02,0.95,1.17,32,29,2.11,2.19,47,38,21,20,32,41,21,16,16,37,47,42,32,47,26,32,32,42,21,21,0 - 3,GFC Ajaccio,Clermont,pmatch.asp?league=france2_2019&stats=268-9-7-2019,Fri 1 Mar
58,1.53,44,38,53,43,0.68,46,43,47,1.36,34,18,36,37,58,36,1.13,0.74,1.10,1.24,1.53,1.10,29,24,29,2.37,2.26,2.19,39,42,38,24,18,20,45,39,41,1.49,42,40,32,31,1.00,1.17,0.95,1.02,26,29,1.95,2.19,21,38,16,20,26,41,1.22,11,31,53,40,0.68,1.02,1.32,1.17,37,29,2.00,2.19,32,38,16,20,47,41,47,32,16,26,42,26,21,16,0,11,47,53,37,21,2 - 0,Grenoble,Red Star,pmatch.asp?league=france2_2019&stats=270-13-11-2019,Fri 1 Mar
57,1.42,56,41,53,53,1.05,61,62,47,1.36,29,24,36,34,47,36,0.89,0.87,1.10,1.08,1.32,1.10,37,29,29,1.97,2.18,2.19,32,34,38,11,16,20,42,34,41,1.49,32,40,21,31,1.00,1.17,0.89,1.02,47,29,1.89,2.19,21,38,11,20,47,41,1.22,32,31,58,40,1.05,1.02,1.63,1.17,11,29,2.68,2.19,42,38,21,20,26,41,37,26,11,47,26,16,21,32,21,21,26,53,42,42,0 - 0,Niort,Beziers,pmatch.asp?league=france2_2019&stats=267-12-2-2019,Fri 1 Mar
59,1.26,59,53,53,45,1.00,56,56,47,1.36,29,32,36,50,53,36,0.71,0.95,1.10,1.13,1.32,1.10,21,16,29,1.84,2.26,2.19,32,39,38,16,16,20,26,42,41,1.49,37,40,47,31,0.84,1.17,1.21,1.02,16,29,2.05,2.19,42,38,21,20,32,41,1.22,26,31,53,40,1.05,1.02,1.47,1.17,21,29,2.53,2.19,47,38,16,20,53,41,42,26,16,32,42,26,21,16,16,16,53,32,32,21,0 - 4,Sochaux,Nancy,pmatch.asp?league=france2_2019&stats=262-14-1-2019,Fri 1 Mar
58,1.32,60,52,53,38,0.79,38,58,47,1.36,29,24,36,45,42,36,1.37,0.76,1.10,1.61,1.18,1.10,26,34,29,2.97,1.95,2.19,47,34,38,39,21,20,53,39,41,1.49,37,40,42,31,1.63,1.17,1.68,1.02,21,29,3.32,2.19,58,38,47,20,58,41,1.22,16,31,53,40,0.58,1.02,1.37,1.17,32,29,1.95,2.19,32,38,26,20,32,41,26,16,26,58,26,16,32,26,5,11,32,63,42,32,4 - 0,Valenciennes,AC Ajaccio,pmatch.asp?league=france2_2019&stats=261-3-5-2019,Fri 1 Mar
51,1.68,49,46,53,50,1.37,59,60,47,1.36,45,39,36,24,42,36,1.34,1.34,1.10,1.08,1.39,1.10,32,18,29,2.42,2.74,2.19,53,55,38,32,34,20,53,42,41,1.49,42,40,16,31,1.32,1.17,1.00,1.02,42,29,2.32,2.19,53,38,32,20,58,41,1.22,42,31,47,40,1.58,1.02,1.68,1.17,11,29,3.26,2.19,68,38,47,20,53,41,32,11,26,58,32,11,16,26,21,32,53,26,21,37,1 - 3,Lorient,Orleans,pmatch.asp?league=france2_2019&stats=263-17-15-2019,Sat 2 Mar
58,2.00,61,27,53,40,1.32,39,68,47,1.36,45,47,36,18,29,36,0.95,1.29,1.10,0.58,0.74,1.10,37,24,29,1.53,2.03,2.19,21,34,38,5,13,20,26,26,41,1.49,53,40,5,31,1.16,1.17,0.32,1.02,42,29,1.47,2.19,21,38,5,20,21,41,1.22,37,31,42,40,1.00,1.02,1.00,1.17,21,29,2.00,2.19,32,38,11,20,26,41,74,47,21,21,32,5,5,42,26,37,26,47,32,16,2 - 0,Paris FC,Lens,pmatch.asp?league=france2_2019&stats=269-10-16-2019,Sun 3 Mar
59,1.68,71,65,53,48,2.05,43,52,47,1.36,34,63,36,26,13,36,1.18,1.58,1.10,1.05,0.61,1.10,39,24,29,2.24,2.18,2.19,37,42,38,26,13,20,55,42,41,1.49,42,40,16,31,1.68,1.17,1.37,1.02,42,29,3.05,2.19,58,38,42,20,79,41,1.22,58,31,11,40,1.37,1.02,0.63,1.17,32,29,2.00,2.19,42,38,16,20,42,41,16,5,53,79,16,5,21,53,32,16,42,26,5,11,2 - 2,Le Havre,Metz,pmatch.asp?league=france2_2019&stats=264-18-20-2019,Mon 4 Mar
62,1.32,62,42,53,43,0.68,46,43,47,1.36,24,18,36,42,58,36,0.76,0.74,1.10,1.18,1.53,1.10,34,24,29,1.95,2.26,2.19,34,42,38,21,18,20,39,39,41,1.49,32,40,32,31,0.95,1.17,1.00,1.02,37,29,1.95,2.19,37,38,16,20,47,41,1.22,11,31,53,40,0.68,1.02,1.32,1.17,37,29,2.00,2.19,32,38,16,20,47,41,37,11,21,47,42,16,21,16,0,11,47,53,37,21,0 - 0,AC Ajaccio,Red Star,pmatch.asp?league=france2_2019&stats=273-5-11-2019,Fri 8 Mar
47,0.95,39,38,53,41,1.16,29,35,47,1.36,24,34,36,47,26,36,0.87,1.18,1.10,1.32,1.05,1.10,29,39,29,2.18,2.24,2.19,34,37,38,16,26,20,34,55,41,1.49,16,40,37,31,0.68,1.17,1.00,1.02,47,29,1.68,2.19,26,38,11,20,42,41,1.22,26,31,37,40,0.68,1.02,0.74,1.17,37,29,1.42,2.19,16,38,11,20,32,41,37,16,0,42,42,21,5,42,21,5,32,47,26,11,1 - 1,Beziers,Le Havre,pmatch.asp?league=france2_2019&stats=279-2-18-2019,Fri 8 Mar
58,2.26,59,46,53,42,0.95,40,48,47,1.36,55,29,36,16,45,36,1.68,1.37,1.10,0.92,1.61,1.10,29,26,29,2.61,2.97,2.19,42,47,38,26,39,20,55,53,41,1.49,68,40,11,31,2.00,1.17,0.84,1.02,21,29,2.84,2.19,47,38,32,20,53,41,1.22,21,31,47,40,1.11,1.02,1.53,1.17,32,29,2.63,2.19,37,38,32,20,47,41,42,37,42,53,11,5,5,32,16,16,47,37,21,21,2 - 5,Brest,Valenciennes,pmatch.asp?league=france2_2019&stats=272-19-3-2019,Fri 8 Mar
50,1.26,50,51,53,42,1.11,56,62,47,1.36,29,34,36,32,37,36,1.16,1.13,1.10,0.97,1.24,1.10,39,29,29,2.13,2.37,2.19,39,39,38,24,24,20,37,45,41,1.49,26,40,26,31,1.16,1.17,1.00,1.02,47,29,2.16,2.19,32,38,26,20,42,41,1.22,26,31,42,40,1.26,1.02,1.53,1.17,32,29,2.79,2.19,58,38,32,20,63,41,47,21,37,42,37,11,16,16,11,16,63,26,21,42,1 - 1,Clermont,Grenoble,pmatch.asp?league=france2_2019&stats=276-7-13-2019,Fri 8 Mar
55,1.21,44,44,53,49,1.63,51,54,47,1.36,32,45,36,53,24,36,0.95,1.34,1.10,1.32,1.08,1.10,16,32,29,2.26,2.42,2.19,39,53,38,16,32,20,42,53,41,1.49,37,40,53,31,0.84,1.17,1.16,1.02,11,29,2.00,2.19,32,38,16,20,32,41,1.22,47,31,32,40,1.37,1.02,1.16,1.17,21,29,2.53,2.19,53,38,32,20,47,41,32,26,11,32,42,37,32,37,26,26,47,26,16,26,3 - 2,Nancy,Lorient,pmatch.asp?league=france2_2019&stats=271-1-17-2019,Fri 8 Mar
50,1.37,41,40,53,51,1.05,57,52,47,1.36,39,24,36,42,45,36,1.34,0.79,1.10,1.39,1.42,1.10,18,32,29,2.74,2.21,2.19,55,34,38,34,21,20,42,45,41,1.49,37,40,37,31,1.11,1.17,1.11,1.02,26,29,2.21,2.19,42,38,21,20,32,41,1.22,21,31,37,40,0.89,1.02,1.47,1.17,42,29,2.37,2.19,37,38,32,20,53,41,42,32,11,32,37,26,26,21,11,11,53,37,26,21,2 - 2,Orleans,GFC Ajaccio,pmatch.asp?league=france2_2019&stats=280-15-9-2019,Fri 8 Mar
